timestep,age,mean,std,mode,2.5%,25%,50%,75%,97.5%
16179,809.005,4.118464517,1.436994571,4.045887322,1.556692787,3.074089958,4.078087733,5.100423415,6.836673817
16180,809.055,4.118913712,1.43690043,4.046362064,1.557068709,3.073664485,4.078920374,5.10041974,6.836653555
16181,809.105,4.119362907,1.436806809,4.04683876,1.557444631,3.074756038,4.079661049,5.100351474,6.836633293
16182,809.155,4.119812366,1.436713515,4.047317216,1.557820554,3.075488243,4.080117106,5.10041239,6.836613032
16183,809.205,4.120261952,1.436620644,4.047798375,1.558201465,3.076388974,4.080775005,5.100508943,6.836599869
16184,809.255,4.120711826,1.436528068,4.048281045,1.558590878,3.077380395,4.081603289,5.100714684,6.836601485
16185,809.305,4.12116184,1.436435915,4.048765263,1.559153051,3.078043148,4.082156796,5.100725365,6.836603101
16186,809.355,4.121611974,1.436344158,4.049255258,1.560248884,3.07909611,4.083078343,5.100851359,6.836604717
16187,809.405,4.122062176,1.436252919,4.049752486,1.561474355,3.079254653,4.083514957,5.101694823,6.836606333
16188,809.455,4.122512378,1.4361622,4.050251757,1.562623818,3.078643671,4.083596783,5.102003907,6.838333737
16189,809.505,4.122962612,1.436071956,4.050753206,1.563788784,3.079080628,4.083655521,5.102551885,6.838816848
16190,809.555,4.123412848,1.43598223,4.051256804,1.56495375,3.080064356,4.083707232,5.102595523,6.840160401
16191,809.605,4.123863083,1.435893023,4.051762859,1.566118716,3.081048083,4.084419863,5.103059969,6.841999647
16192,809.655,4.124313425,1.43580433,4.052280556,1.567283682,3.081915898,4.084320681,5.102952064,6.843840235
16193,809.705,4.124763958,1.435715938,4.052808497,1.568448648,3.082439238,4.084538763,5.103237144,6.845627777
16194,809.755,4.12521462,1.435627808,4.053337864,1.569613614,3.082020622,4.084794568,5.103872827,6.847328158
16195,809.805,4.125665261,1.435540231,4.053869501,1.570778581,3.082527022,4.085072134,5.104175034,6.849028539
16196,809.855,4.126115862,1.435453237,4.054403123,1.5719065,3.08308615,4.085398555,5.104098489,6.85072892
16197,809.905,4.126566464,1.435366761,4.054938872,1.572259759,3.083095509,4.086244709,5.103945349,6.852429301
16198,809.955,4.127017048,1.435280818,4.055476154,1.572613017,3.083264367,4.08674757,5.103800983,6.852559218
16199,810.005,4.127467792,1.435195398,4.056023953,1.572966275,3.083794734,4.087379049,5.10406032,6.852540759
16200,810.055,4.127918702,1.435110414,4.056576142,1.573319534,3.083915782,4.087791053,5.104500113,6.852636684
16201,810.105,4.128369703,1.435025865,4.057129681,1.573672792,3.084951566,4.087724647,5.104395414,6.854345765
16202,810.155,4.128820852,1.434941648,4.057685708,1.574026051,3.085258746,4.08866475,5.104025657,6.856054847
16203,810.205,4.129272304,1.434857569,4.058243222,1.57460482,3.085546566,4.089283786,5.104204097,6.857763928
16204,810.255,4.129723755,1.434774009,4.058802257,1.575512468,3.085906685,4.089587617,5.104151385,6.859443799
16205,810.305,4.130175207,1.43469097,4.05936305,1.576420115,3.086329469,4.089722891,5.104343127,6.861103604
16206,810.355,4.130626603,1.434608478,4.059926042,1.577356729,3.086944629,4.089873219,5.10485916,6.862763409
16207,810.405,4.131078099,1.434526413,4.060491002,1.578297361,3.087595574,4.090357897,5.105393014,6.862841588
16208,810.455,4.131529643,1.434444802,4.061058309,1.579848068,3.088686487,4.091687414,5.105311422,6.865606288
16209,810.505,4.131981411,1.434363527,4.061626838,1.580484335,3.089222353,4.092415719,5.105265675,6.867900919
16210,810.555,4.132433198,1.434282757,4.062196853,1.581060423,3.089485092,4.09300358,5.105571356,6.869469991
16211,810.605,4.132885494,1.43420194,4.062768416,1.58196795,3.089845817,4.093470498,5.105920068,6.870286869
16212,810.655,4.133338157,1.434121232,4.063341317,1.582658088,3.09035699,4.093201674,5.105507225,6.871103747
16213,810.705,4.133790831,1.434041033,4.063916104,1.5832524,3.090844204,4.093863297,5.105627938,6.871920625
16214,810.755,4.134243795,1.433961069,4.064492329,1.584131677,3.091561593,4.094468375,5.105952578,6.872710099
16215,810.805,4.13469676,1.433881626,4.065069769,1.58471953,3.092664295,4.094496562,5.106770499,6.873485738
16216,810.855,4.135149755,1.433802711,4.065647791,1.585307383,3.092895715,4.095001131,5.108114653,6.874261377
16217,810.905,4.135602907,1.433724358,4.066221353,1.585895236,3.093214684,4.095092441,5.108502146,6.875037016
16218,810.955,4.13605606,1.433646525,4.066795682,1.586483089,3.093852061,4.095016198,5.109239252,6.875566467
16219,811.005,4.136509315,1.433568738,4.067371614,1.587070942,3.094511427,4.095102724,5.10942918,6.875643431
16220,811.055,4.136962521,1.433490725,4.067948968,1.587674736,3.09463629,4.09548417,5.109767608,6.875706158
16221,811.105,4.137415631,1.433412992,4.068527773,1.588279888,3.095715937,4.095287894,5.110915111,6.875764439
16222,811.155,4.13786855,1.433334853,4.069105445,1.58888504,3.096278826,4.095412059,5.110874114,6.87582272
16223,811.205,4.138321623,1.433257193,4.069679926,1.589490193,3.096586946,4.095876692,5.110753983,6.876767165
16224,811.255,4.138774907,1.433180009,4.070254371,1.590095345,3.097430393,4.096355917,5.110608238,6.877057422
16225,811.305,4.139228109,1.43310316,4.070830654,1.590700497,3.098326824,4.09700734,5.110464203,6.877142358
16226,811.355,4.139681201,1.43302659,4.071407741,1.591305649,3.099448491,4.096991997,5.110770589,6.877227295
16227,811.405,4.140134294,1.43295054,4.071986128,1.591910801,3.100408662,4.097359286,5.111730452,6.877309802
16228,811.455,4.140587387,1.432875011,4.07256574,1.592682294,3.100936234,4.097844248,5.111855813,6.87737521
16229,811.505,4.14104052,1.432799986,4.073145021,1.593101685,3.100823644,4.098073615,5.111873066,6.877440618
16230,811.555,4.141493676,1.432725455,4.073723911,1.59368858,3.101933345,4.098327044,5.111810203,6.878187299
16231,811.605,4.141946171,1.432650374,4.074303544,1.594229808,3.102960351,4.099188268,5.112781307,6.882853973
16232,811.655,4.142398666,1.432575812,4.074884599,1.594196432,3.103702881,4.099450926,5.112172527,6.886950489
16233,811.705,4.142851161,1.432501768,4.075466076,1.594163055,3.104834837,4.099990223,5.111900843,6.887763149
16234,811.755,4.143303656,1.432428242,4.07604924,1.594129678,3.104967677,4.100171201,5.111779442,6.888544123
16235,811.805,4.143755939,1.432354809,4.076632655,1.594118332,3.104950141,4.10066637,5.111874402,6.889626783
16236,811.855,4.144208196,1.432281845,4.077216545,1.594322146,3.105141647,4.101296216,5.111878083,6.890203544
16237,811.905,4.144660431,1.432209353,4.077801739,1.594710797,3.105439201,4.101926061,5.112079643,6.89102731
16238,811.955,4.145112665,1.43213738,4.078387115,1.59541818,3.105775668,4.102346274,5.112623858,6.891817378
16239,812.005,4.145565412,1.43206539,4.078973259,1.596125562,3.106181764,4.102644557,5.11217342,6.892607447
16240,812.055,4.146018261,1.431993808,4.07955987,1.596832945,3.107089163,4.102876914,5.112332985,6.893564799
16241,812.105,4.14647111,1.431922745,4.080146925,1.597540327,3.107097651,4.1031287,5.112245303,6.895287289
16242,812.155,4.14692406,1.431852271,4.080734509,1.59824771,3.107385906,4.104312158,5.112144099,6.89700978
16243,812.205,4.147376943,1.431782264,4.08132187,1.598957233,3.10821017,4.104684874,5.112698438,6.898725627
16244,812.255,4.147829779,1.431712773,4.081906991,1.599686119,3.109530032,4.104791637,5.112908336,6.898644842
16245,812.305,4.148282456,1.431643793,4.082484683,1.600415006,3.111113869,4.104734931,5.113243898,6.897960558
16246,812.355,4.148735295,1.431575072,4.083062252,1.601143893,3.112068636,4.105095959,5.113237186,6.898137929
16247,812.405,4.149188199,1.431506807,4.083640183,1.601872779,3.11342013,4.106010448,5.11396969,6.898927998
16248,812.455,4.149641501,1.431438691,4.084217571,1.602601666,3.113562516,4.105641485,5.114536929,6.899718066
16249,812.505,4.150094804,1.431371094,4.084794884,1.603330553,3.114734533,4.106231958,5.114689552,6.900508135
16250,812.555,4.150548022,1.431303846,4.085371353,1.604073523,3.114781207,4.106873469,5.1146018,6.901298204
16251,812.605,4.151001136,1.431236908,4.085948073,1.605794909,3.114786354,4.108244221,5.114666134,6.902088273
16252,812.655,4.151454298,1.431170445,4.086523956,1.606798311,3.115399224,4.108581707,5.11475394,6.902878342
16253,812.705,4.151907481,1.431104483,4.087098785,1.607404326,3.11652984,4.1090122,5.114587604,6.90366841
16254,812.755,4.152360665,1.43103904,4.087672912,1.607980011,3.117332491,4.109380733,5.115224985,6.905841635
16255,812.805,4.152813828,1.430974145,4.0882457,1.608606701,3.117771805,4.110812828,5.115293492,6.907284246
16256,812.855,4.15326695,1.430909782,4.088817739,1.609197455,3.118246215,4.110566232,5.116381718,6.907984386
16257,812.905,4.153720129,1.430845726,4.089391648,1.609800867,3.119414465,4.110455311,5.117476218,6.908601746
16258,812.955,4.154172835,1.430780753,4.089966328,1.610453276,3.120337669,4.111632738,5.118111801,6.909219106
16259,813.005,4.154625347,1.430715844,4.090540294,1.611619553,3.121023421,4.112063936,5.118246587,6.909836465
16260,813.055,4.155077701,1.430651274,4.091113791,1.612049487,3.1215044,4.111987001,5.118286891,6.910453825
16261,813.105,4.155529793,1.430586726,4.091685646,1.612196384,3.121792187,4.112405237,5.118412749,6.911093716
16262,813.155,4.155981884,1.430522698,4.092255504,1.61279617,3.122024746,4.112606904,5.118497268,6.91250038
16263,813.205,4.156433806,1.430458709,4.092823161,1.613393337,3.122966258,4.113324728,5.118714292,6.912305905
16264,813.255,4.156885721,1.430395187,4.093389438,1.613985758,3.123764965,4.114291798,5.11942362,6.912359167
16265,813.305,4.157337632,1.430332208,4.093955123,1.614278454,3.12449436,4.115069721,5.119562973,6.913149236
16266,813.355,4.157789317,1.43026948,4.094518258,1.614613323,3.124369968,4.116029537,5.119585127,6.913939305
16267,813.405,4.158240874,1.430207008,4.095078523,1.615035173,3.124286959,4.116537176,5.119635337,6.914729373
16268,813.455,4.158692431,1.430145055,4.095636146,1.615457023,3.124554626,4.11658675,5.120272357,6.915375735
16269,813.505,4.159144,1.430083579,4.096191006,1.615878873,3.124911806,4.117005606,5.120841625,6.916123179
16270,813.555,4.159595312,1.430021172,4.096742683,1.616312036,3.125278105,4.117020302,5.121328769,6.917110512
16271,813.605,4.160045914,1.429955718,4.097291761,1.61698454,3.12575927,4.117392349,5.121757148,6.917911584
16272,813.655,4.160496434,1.429890713,4.097836519,1.617863734,3.126588903,4.117902247,5.121539166,6.918712657
16273,813.705,4.16094691,1.429826205,4.098376033,1.618742928,3.126935805,4.118781026,5.121685686,6.919513729
16274,813.755,4.161397386,1.429762212,4.098911469,1.619622122,3.127348175,4.119158611,5.1219479,6.920314801
16275,813.805,4.161847862,1.429698734,4.09944359,1.620501316,3.127580714,4.119494195,5.122019054,6.921115874
16276,813.855,4.162298143,1.42963553,4.099947521,1.621094804,3.128671729,4.119349161,5.12190624,6.921916946
16277,813.905,4.162748288,1.429572674,4.100472266,1.621693248,3.129023275,4.119867562,5.122579033,6.922698838
16278,813.955,4.163198585,1.429510241,4.100994471,1.622294368,3.12979062,4.120201848,5.123150448,6.923994882
16279,814.005,4.163648895,1.429448336,4.101506373,1.622793182,3.130571385,4.121509395,5.12304817,6.92572666
16280,814.055,4.164099205,1.429386947,4.102021585,1.622915388,3.131226862,4.121674268,5.122604807,6.925567584
16281,814.105,4.164549515,1.429326073,4.102531679,1.622990405,3.131989979,4.121962915,5.12276116,6.925914505
16282,814.155,4.164999984,1.42926566,4.103029596,1.623397525,3.132829511,4.122357801,5.122590608,6.926690386
16283,814.205,4.165450537,1.429205713,4.103523871,1.623711862,3.13390041,4.122278134,5.122871513,6.927451226
16284,814.255,4.165901358,1.42914607,4.104011228,1.623933012,3.134747219,4.122458463,5.123219388,6.927728521
16285,814.305,4.166352147,1.429086932,4.104495021,1.624597956,3.135575178,4.122620062,5.123400257,6.927206386
16286,814.355,4.166802916,1.429028304,4.104976555,1.625745425,3.135644553,4.122793483,5.123999949,6.926937872
16287,814.405,4.167253752,1.428970159,4.105448961,1.626077432,3.135986435,4.123204151,5.123910496,6.926652522
16288,814.455,4.167704748,1.428912263,4.105917986,1.62640944,3.136634934,4.1233325,5.1237567,6.925931374
16289,814.505,4.168155825,1.42885474,4.106380565,1.626741447,3.137518262,4.123593628,5.124229899,6.925210225
16290,814.555,4.168606901,1.428797732,4.106840605,1.627073455,3.138433996,4.123912644,5.124337467,6.924639387
16291,814.605,4.169058497,1.42874044,4.107290474,1.627405462,3.139277402,4.124436313,5.124791034,6.924371347
16292,814.655,4.169510158,1.428683524,4.107735551,1.627739958,3.140210082,4.124959982,5.125107526,6.924562734
16293,814.705,4.169961858,1.428627108,4.108175541,1.628088568,3.140869145,4.125391835,5.125929933,6.925478941
16294,814.755,4.170413817,1.428571111,4.108600767,1.628451118,3.141857805,4.125631442,5.125612484,6.926395147
16295,814.805,4.170865776,1.428515629,4.109020977,1.62949709,3.142491062,4.125584735,5.125105214,6.927311354
16296,814.855,4.17131773,1.428460731,4.109435855,1.62941232,3.143201489,4.125688734,5.124929858,6.927465033
16297,814.905,4.171769675,1.428406419,4.109844811,1.629462837,3.142927933,4.125912096,5.12616586,6.929160379
16298,814.955,4.172221637,1.428352626,4.11024631,1.630171874,3.144202625,4.126492384,5.126237686,6.93018212
16299,815.005,4.172673667,1.428299366,4.110638995,1.630887398,3.145686483,4.127468021,5.12721835,6.930823191
16300,815.055,4.173125697,1.428246621,4.11102799,1.63160404,3.146358334,4.128335474,5.126656356,6.932062749
16301,815.105,4.173577727,1.428194392,4.111411569,1.632331117,3.147161794,4.128565527,5.12880265,6.933033138
16302,815.155,4.174029828,1.428142775,4.111791581,1.633073419,3.148033405,4.128582636,5.129167357,6.934003526
16303,815.205,4.174481995,1.428091712,4.11216771,1.634113119,3.148237025,4.129164408,5.129306735,6.934972685
16304,815.255,4.174934369,1.428041171,4.112553522,1.635502047,3.149101657,4.129101412,5.129739513,6.936859164
16305,815.305,4.175386744,1.427991147,4.112935008,1.636890976,3.149587436,4.129307431,5.13135835,6.938767715
16306,815.355,4.175839103,1.42794164,4.113310745,1.638279904,3.149981102,4.129867698,5.133134449,6.939668372
16307,815.405,4.17629146,1.427892649,4.113681726,1.639575895,3.150944877,4.130332706,5.134172036,6.940314211
16308,815.455,4.176743842,1.427844154,4.114046656,1.640175806,3.150552963,4.130691839,5.134159224,6.940946615
16309,815.505,4.177196169,1.427796148,4.114398391,1.640775717,3.150870122,4.131259974,5.134550484,6.941579018
16310,815.555,4.177648479,1.427748658,4.114747405,1.641375628,3.151254901,4.131788688,5.134564575,6.942196373
16311,815.605,4.178100936,1.427701585,4.115087102,1.64197554,3.151869033,4.13216188,5.134944691,6.942514566
16312,815.655,4.17855351,1.427654926,4.115423948,1.642575451,3.152561332,4.132521123,5.135967532,6.943456503
16313,815.705,4.179006085,1.427608782,4.115755778,1.643102262,3.152767159,4.132623477,5.136640195,6.944100146
16314,815.755,4.179458659,1.427563155,4.116080311,1.643513592,3.152809713,4.13372984,5.136559343,6.944741038
16315,815.805,4.179911234,1.427518043,4.116401615,1.643924921,3.153579551,4.13446307,5.136590903,6.945373441
16316,815.855,4.180363808,1.427473448,4.116721043,1.64433625,3.154418704,4.134560186,5.13676944,6.946005845
16317,815.905,4.180816313,1.42742929,4.117034504,1.644747579,3.154779707,4.135009597,5.137453646,6.946756481
16318,815.955,4.181268297,1.427383911,4.117344297,1.645158909,3.15513893,4.135686036,5.137823851,6.947318361
16319,816.005,4.181720006,1.427337209,4.117663381,1.645570238,3.155663734,4.135848064,5.13811605,6.947962004
16320,816.055,4.182171802,1.427290999,4.117972519,1.645970946,3.155625341,4.136044012,5.138447395,6.948605647
16321,816.105,4.182623746,1.427245269,4.118276547,1.646770418,3.156050796,4.136142732,5.138961345,6.94924929
16322,816.155,4.18307569,1.427200053,4.118574476,1.64765203,3.156724224,4.136770972,5.140196015,6.949892934
16323,816.205,4.183527634,1.427155352,4.118868205,1.648900398,3.157424148,4.137399212,5.1403727,6.951411536
16324,816.255,4.183979577,1.427111166,4.119162052,1.649774385,3.158217774,4.137052698,5.139955103,6.954467999
16325,816.305,4.18443152,1.427067495,4.119449761,1.650374296,3.15835278,4.13761342,5.139595027,6.955828278
16326,816.355,4.184883461,1.427024338,4.119733203,1.650974208,3.158580319,4.138366575,5.139712406,6.956823726
16327,816.405,4.185335372,1.426981681,4.120015573,1.651574119,3.158802759,4.138575131,5.139599083,6.957742814
16328,816.455,4.185787282,1.426939538,4.120294975,1.65217403,3.159401366,4.138459459,5.13981274,6.958467482
16329,816.505,4.186239192,1.42689791,4.120569747,1.652773941,3.160595541,4.139116582,5.139796791,6.958188874
16330,816.555,4.186690987,1.426856593,4.120842195,1.653390189,3.160748267,4.139595342,5.14018667,6.957910267
16331,816.605,4.18714282,1.426815733,4.121109871,1.65411226,3.161495093,4.139771232,5.13991835,6.961532215
16332,816.655,4.187594786,1.426775436,4.121383898,1.654834332,3.163022321,4.139769159,5.139473075,6.962071452
16333,816.705,4.1880468,1.426735653,4.121658673,1.655556403,3.16367867,4.139974588,5.139521066,6.961815882
16334,816.755,4.188498813,1.426696384,4.121927032,1.656278474,3.164336867,4.140369935,5.13983054,6.961537172
16335,816.805,4.188950874,1.426657628,4.122202532,1.657000546,3.165081947,4.140558866,5.139514045,6.961234425
16336,816.855,4.18940305,1.426619382,4.122484538,1.657722617,3.165390331,4.14113522,5.13939656,6.960931678
16337,816.905,4.189855225,1.42658165,4.122766122,1.658444688,3.165606328,4.141496519,5.139775779,6.960628931
16338,816.955,4.190307147,1.426544245,4.123047139,1.65916676,3.166495202,4.141756513,5.140305628,6.959995452
